Date,Close,VWAP,regime,vwap_signal,hmm_signal,equity
2016-07-12,51586.48321368076,49593.945471726605,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-13,51584.68854408013,49641.916734012055,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-14,51883.61768717671,49704.552567588915,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-15,52121.11162110638,49781.6740228902,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-18,51563.15465165702,49826.949882767265,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-19,51636.93273084062,49911.84351811423,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-20,51535.312176322506,49990.106068337525,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-21,51209.74887768131,50064.114891547,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-22,51499.67950570263,50093.826748010375,LV_BEAR,1.0,0.0,1.1508160218272474
2016-07-25,51693.70576674506,50253.55257094742,HV_BULL,1.0,1.0,1.1508160218272474
2016-07-26,52012.45830684184,50482.805894053854,LV_BULL,1.0,1.0,1.1577395347213093
2016-07-27,51938.00425078531,50770.0581771804,LV_BULL,1.0,1.0,1.1560822701538764
2016-07-28,51762.56996603609,50962.90455219711,LV_BULL,1.0,1.0,1.1521772978873954
2016-07-29,52323.286360081685,51176.20621337236,LV_BULL,1.0,1.0,1.1646582218484067
2016-08-01,52045.62991670943,51322.22052502698,LV_BULL,1.0,1.0,1.158477897902444
2016-08-02,51642.89769908417,51453.82587837035,LV_BULL,1.0,1.0,1.1495135261840355
2016-08-03,51562.15641659116,51557.12294765164,LV_BULL,1.0,1.0,1.1477163149413983
2016-08-04,51740.76238253507,51625.22029882859,LV_BULL,1.0,1.0,1.1516918853074531
2016-08-05,52305.66370596875,51727.08546694262,LV_BULL,1.0,1.0,1.1642659611470783
2016-08-08,52305.46802815032,51790.576302691414,LV_BULL,1.0,1.0,1.1642616055762431
2016-08-09,52292.50230965048,51830.12004494747,LV_BULL,1.0,1.0,1.163973003087686
2016-08-10,51717.18730410022,51845.56971190592,LV_BULL,-1.0,-1.0,1.1511671302540167
2016-08-11,52560.19153977214,51864.31535735283,LV_BULL,1.0,1.0,1.1320574424284344
2016-08-12,52255.93086464157,51878.84947624724,LV_BULL,1.0,1.0,1.1251645659394258
2016-08-15,52158.81898190663,51897.53022378623,LV_BULL,1.0,1.0,1.1230735717196876
2016-08-16,50954.9642570576,51896.43785016385,LV_BULL,-1.0,-1.0,1.0971524053271582
2016-08-17,50963.09619570293,51869.88925927989,LV_BULL,-1.0,-1.0,1.096648164280212
2016-08-18,51474.14448550532,51877.671307748,LV_BULL,-1.0,-1.0,1.0856511839021323
2016-08-19,51245.89558859375,51871.26323864924,LV_BULL,-1.0,-1.0,1.0904652257406748
2016-08-22,51276.65949557858,51844.726734198186,LV_BULL,-1.0,-1.0,1.0898105982746198
2016-08-23,51032.77169173275,51817.484735057245,LV_BULL,-1.0,-1.0,1.0949940777765172
2016-08-24,50616.02379091187,51749.02422961791,LV_BULL,-1.0,-1.0,1.1039361059712856
2016-08-25,50671.39176912098,51702.33675231278,LV_BULL,-1.0,-1.0,1.1027285296805807
2016-08-26,50222.08510473545,51628.40717268599,LV_BULL,-1.0,-1.0,1.1125064982757806
2016-08-29,50629.81977059049,51560.95575517569,LV_BULL,-1.0,-1.0,1.103474466563237
2016-08-30,50870.61689193927,51513.914428894495,LV_BULL,-1.0,-1.0,1.0982263049811043
2016-08-31,50319.16806634461,51446.186345462214,LV_BULL,-1.0,-1.0,1.110131322909341
2016-09-01,50676.05053567663,51398.009590485126,LV_BULL,-1.0,-1.0,1.1022578539505468
2016-09-02,51347.39897162972,51337.559706049346,LV_BULL,1.0,1.0,1.0876553133333426
2016-09-06,51755.48320236977,51295.833959099575,HV_BULL,1.0,1.0,1.0959731738094445
2016-09-07,51826.91376293023,51269.28078065077,HV_BULL,1.0,1.0,1.09748578606462
2016-09-08,52312.90643915555,51298.63095239218,HV_BULL,1.0,1.0,1.1077771581638458
2016-09-09,51105.018178096085,51265.949682748134,HV_BULL,-1.0,0.0,1.0821989382503294
2016-09-12,51949.46438554172,51241.87717235618,HV_BULL,1.0,1.0,1.0820366084095918
2016-09-13,51529.17222447377,51217.76165394801,HV_BULL,1.0,1.0,1.0731201894759275
2016-09-14,52001.399904097314,51256.557106560955,HV_BULL,1.0,1.0,1.0829545616413845
2016-09-15,52624.35976836349,51330.105336315675,HV_BULL,1.0,1.0,1.0959280052019567
2016-09-16,52133.23166210267,51394.97902201008,HV_BULL,1.0,1.0,1.085700022416756
2016-09-19,52349.57404554815,51441.13628365783,HV_BULL,1.0,1.0,1.0902054582600358
2016-09-20,52537.03188861806,51494.114192012945,HV_BULL,1.0,1.0,1.094109359436589
2016-09-21,53539.48878586645,51617.66953282377,HV_BULL,1.0,1.0,1.1149860141367727
2016-09-22,54181.34904055926,51770.89253859305,HV_BULL,1.0,1.0,1.1283530675629845
2016-09-23,53830.29882929195,51900.53758248597,HV_BULL,1.0,1.0,1.1210422753851155
2016-09-26,52891.58611280273,52006.84248406764,HV_BULL,1.0,1.0,1.1014931243955732
2016-09-27,53342.30747306964,52096.75668271579,HV_BULL,1.0,1.0,1.1108796169521284
2016-09-28,53573.64450188296,52231.40247725657,HV_BULL,1.0,1.0,1.115697323611795
2016-09-29,52747.95328936852,52370.447516119435,HV_BULL,1.0,1.0,1.0985019006664742
2016-09-30,53473.532175560205,52492.519160246586,HV_BULL,1.0,1.0,1.1136124354997883
2016-10-03,53144.19514632829,52584.69657098112,HV_BULL,1.0,1.0,1.1067538309471823
2016-10-04,52808.78324791393,52646.25139130956,HV_BULL,1.0,1.0,1.0997687142755828
2016-10-05,53566.15776853924,52713.28038906919,HV_BULL,1.0,1.0,1.1155414087317854
2016-10-06,53228.9957660978,52767.01146614382,HV_BULL,1.0,1.0,1.1085198452886957
2016-10-07,52945.04243826471,52859.43160998992,HV_BULL,1.0,1.0,1.1026063784928553
2016-10-10,52812.88330367381,52931.92174440542,HV_BULL,-1.0,0.0,1.0998540999401287
2016-10-11,52791.64704004802,53013.650809818435,HV_BULL,-1.0,0.0,1.0996891218251377
2016-10-12,53522.19455890067,53099.16715642239,HV_BULL,1.0,1.0,1.0996891218251377
2016-10-13,53122.19624775873,53140.137757199474,HV_BULL,-1.0,0.0,1.0913056378989072
2016-10-14,53010.09594516555,53189.31654167003,HV_BULL,-1.0,0.0,1.0911419420532225
2016-10-17,52977.483789504055,53230.73685926179,HV_BULL,-1.0,0.0,1.0911419420532225
2016-10-18,53466.56122072342,53263.076946086745,HV_BULL,1.0,1.0,1.0911419420532225
2016-10-19,53133.44705891969,53264.330911122146,HV_BULL,-1.0,0.0,1.084180099622098
2016-10-20,53083.93436213328,53213.7681083649,LV_BULL,-1.0,-1.0,1.0840174726071548
2016-10-21,53303.06495879422,53177.6479951981,LV_BULL,1.0,1.0,1.0793800434984078
2016-10-24,53876.16294800454,53199.93911594501,LV_BULL,1.0,1.0,1.0906613882693958
2016-10-25,54105.46947947607,53249.13457895872,LV_BULL,1.0,1.0,1.095303437113805
2016-10-26,53751.19731611957,53282.78028220518,LV_BULL,1.0,1.0,1.0881316017719953
2016-10-27,53670.732639387614,53322.75165074611,LV_BULL,1.0,1.0,1.0865026862882439
2016-10-28,53650.55052378607,53342.61913889339,LV_BULL,1.0,1.0,1.0860941224073781
2016-10-31,53989.22594890447,53381.82057675268,LV_BULL,1.0,1.0,1.0929502195962009
2016-11-01,53884.90800870865,53435.96001451744,LV_BULL,1.0,1.0,1.0908384220358367
2016-11-02,54101.25778605379,53485.45991448128,LV_BULL,1.0,1.0,1.0952181761905406
2016-11-03,54126.7668103518,53522.059044120215,LV_BULL,1.0,1.0,1.0957345772542377
2016-11-04,53902.29635243232,53578.485387111556,LV_BULL,1.0,1.0,1.0911904291957317
2016-11-07,54398.02377944602,53633.447735524125,LV_BULL,1.0,1.0,1.1012258647977766
2016-11-08,54286.63470709045,53704.437548753034,LV_BULL,1.0,1.0,1.0989709202426008
2016-11-09,55136.029568145685,53797.70875465598,LV_BULL,1.0,1.0,1.11616594913212
2016-11-10,55674.56772059667,53950.354908668654,LV_BULL,1.0,1.0,1.1270680389775882
2016-11-11,55054.5971033509,54063.25455469416,LV_BULL,1.0,1.0,1.114517441884323
2016-11-14,55434.85124988888,54173.267675199706,LV_BULL,1.0,1.0,1.1222152528022713
2016-11-15,55789.82244269367,54291.742107010476,LV_BULL,1.0,1.0,1.1294012391969177
2016-11-16,55331.456432507184,54377.113393335596,LV_BULL,1.0,1.0,1.1201221428090036
2016-11-17,56151.47477918643,54481.93644465244,LV_BULL,1.0,1.0,1.1367224777151606
2016-11-18,55634.14489692731,54575.21135689673,LV_BULL,1.0,1.0,1.126249725078294
2016-11-21,56009.91259488431,54689.701425660256,LV_BULL,1.0,1.0,1.1338567129685804
2016-11-22,56077.84703115607,54775.5156128126,LV_BULL,1.0,1.0,1.135231968044688
2016-11-23,55988.7044095844,54886.71393450916,LV_BULL,1.0,1.0,1.1334273774785197
2016-11-25,56568.47604727984,54976.50252125185,LV_BULL,1.0,1.0,1.1451641921410334
2016-11-28,56340.19724888371,55122.293810784715,LV_BULL,1.0,1.0,1.1405429485789877
2016-11-29,56555.396023126246,55249.674140040035,LV_BULL,1.0,1.0,1.144899401990411
2016-11-30,56185.798373409016,55397.50079513293,LV_BULL,1.0,1.0,1.1374173196800814
2016-12-01,55721.59323559132,55505.1673386524,LV_BULL,1.0,1.0,1.1280200168219945
2016-12-02,55683.388587316425,55567.659224873656,LV_BULL,1.0,1.0,1.1272466073502387
2016-12-05,55625.49591641887,55652.64763805365,LV_BULL,-1.0,-1.0,1.1260746363456835
2016-12-06,56038.79661824473,55708.18309402793,LV_BULL,1.0,1.0,1.1173700132666695
2016-12-07,56475.901074877285,55794.44663993534,LV_BULL,1.0,1.0,1.1257503251143604
2016-12-08,56518.24308036175,55885.875722299934,LV_BULL,1.0,1.0,1.126594340447147
2016-12-09,57213.732346756406,56004.09592511781,LV_BULL,1.0,1.0,1.1404577273583054
2016-12-12,56634.67783890796,56089.209162961524,LV_BULL,1.0,1.0,1.1289152678656262
2016-12-13,57289.69221319876,56179.281059619185,LV_BULL,1.0,1.0,1.1419718571502275
2016-12-14,57020.81724655341,56243.919443361585,LV_BULL,1.0,1.0,1.1366122953662587
2016-12-15,57380.11373813279,56333.324169022206,LV_BULL,1.0,1.0,1.1437742553263428
2016-12-16,57575.70798891278,56451.9967869587,LV_BULL,1.0,1.0,1.1476730915948272
2016-12-19,57762.54341778914,56534.04851538153,LV_BULL,1.0,1.0,1.1513973357555638
2016-12-20,57807.69627666068,56627.102035140924,LV_BULL,1.0,1.0,1.1522973806346546
2016-12-21,57538.69734384975,56690.50890827815,LV_BULL,1.0,1.0,1.146935347797572
2016-12-22,57579.68512270997,56748.570326288405,LV_BULL,1.0,1.0,1.1477523689428641
2016-12-23,57702.68736844948,56781.3988069865,LV_BULL,1.0,1.0,1.1502042079661576
2016-12-27,58016.66393540509,56822.07179232198,LV_BULL,1.0,1.0,1.1564627928776219
2016-12-28,57499.57070330344,56872.73173743477,LV_BULL,1.0,1.0,1.1461554252557917
2016-12-29,57724.521320075226,56938.98757667585,LV_BULL,1.0,1.0,1.1506394303826821
2016-12-30,57506.74520535379,57040.77111958878,LV_BULL,1.0,1.0,1.1462984366617541
2017-01-03,58777.10859108719,57172.719642861746,LV_BULL,1.0,1.0,1.1716209541831066
2017-01-04,59083.47459493762,57369.1851875364,LV_BULL,1.0,1.0,1.1777278355586043
2017-01-05,58985.75540715686,57536.669730706904,LV_BULL,1.0,1.0,1.175779970977068
2017-01-06,58888.02161158615,57668.922164972304,LV_BULL,1.0,1.0,1.1738318152142673
2017-01-09,57876.07527532772,57765.17896834916,LV_BULL,1.0,1.0,1.1536603988161327
2017-01-10,58373.01811550393,57846.37857629731,LV_BULL,1.0,1.0,1.1635661028995419
2017-01-11,59275.36585815189,57981.16624379178,LV_BULL,1.0,1.0,1.1815528591144688
2017-01-12,59135.15464889362,58088.29517709174,LV_BULL,1.0,1.0,1.1787579888883541
2017-01-13,58130.405648243104,58164.36901064317,HV_BULL,-1.0,0.0,1.15873003904403
2017-01-17,57912.79404283674,58204.50216123094,HV_BULL,-1.0,0.0,1.1585562295381735
2017-01-18,58462.250504871685,58270.76485109392,HV_BULL,1.0,1.0,1.1585562295381735
2017-01-19,58047.89644191421,58295.223368020816,HV_BULL,-1.0,0.0,1.150171122100165
2017-01-20,58365.810842852086,58313.362514532324,HV_BULL,1.0,1.0,1.14999859643185
2017-01-23,58721.21316840182,58348.42385872068,HV_BULL,1.0,1.0,1.1568286923340865
2017-01-24,59285.72837314241,58435.79118588275,HV_BULL,1.0,1.0,1.1679498417597625
2017-01-25,59315.82431354207,58507.78182317777,HV_BULL,1.0,1.0,1.1685427424424724
2017-01-26,59002.925533409056,58551.63531110939,HV_BULL,1.0,1.0,1.162378525677806
2017-01-27,58587.777831014944,58586.87198162185,HV_BULL,1.0,1.0,1.1541999689387141
2017-01-30,58078.62638421485,58595.03474187773,HV_BULL,-1.0,0.0,1.1441695051485228
2017-01-31,58057.71611861906,58602.53892731933,HV_BULL,-1.0,0.0,1.1439978797227506
2017-02-01,58427.59106946921,58597.7502240955,LV_BULL,-1.0,-1.0,1.1439978797227506
2017-02-02,59044.86312173831,58590.020529161964,LV_BULL,1.0,1.0,1.1317402448974239
2017-02-03,58900.76795392509,58581.84356807744,LV_BULL,1.0,1.0,1.1286387839881709
2017-02-06,59056.82104399442,58589.862299837325,LV_BULL,1.0,1.0,1.1316290263217041
2017-02-07,58431.01974143517,58610.15232771453,LV_BULL,-1.0,-1.0,1.1196376101539014
2017-02-08,58498.96047339007,58625.282503630486,LV_BULL,-1.0,-1.0,1.11799985901808
2017-02-09,58589.39144921266,58598.92857616086,LV_BULL,-1.0,-1.0,1.1162715920984223
2017-02-10,58741.36912166429,58576.47922452447,LV_BULL,1.0,1.0,1.1133760447272218
2017-02-13,59480.62426307332,58598.45384757722,LV_BULL,1.0,1.0,1.127053774876102
2017-02-14,59812.33427826973,58693.393240174286,LV_BULL,1.0,1.0,1.1333390993733337
2017-02-15,60576.476714511264,58797.41369278109,LV_BULL,1.0,1.0,1.1478182617556913
2017-02-16,60516.67816176558,58919.397234809876,LV_BULL,1.0,1.0,1.1466851837922514
2017-02-17,60865.77371801694,59028.03230290194,LV_BULL,1.0,1.0,1.1532999338783536
2017-02-21,61354.30529277884,59186.3287608815,LV_BULL,1.0,1.0,1.1625567525870197
2017-02-22,61670.412563050806,59358.607433801335,LV_BULL,1.0,1.0,1.1685464323632453
2017-02-23,61168.12030474495,59478.60040960598,LV_BULL,1.0,1.0,1.1590288727742464
2017-02-24,61344.04660784673,59586.9287542946,LV_BULL,1.0,1.0,1.1623623684540143
2017-02-27,61284.3623219028,59697.939761016954,LV_BULL,1.0,1.0,1.1612314556465702
2017-02-28,61534.675267692684,59887.45553179569,LV_BULL,1.0,1.0,1.165974448073904
2017-03-01,62382.263820925145,60146.96364848982,LV_BULL,1.0,1.0,1.182034768393297
2017-03-02,61273.724035004896,60346.204267476816,LV_BULL,1.0,1.0,1.1610298787203854
2017-03-03,61237.885256072106,60449.58213966449,LV_BULL,1.0,1.0,1.1603507965556707
2017-03-06,60940.630941316085,60530.26887017557,LV_BULL,1.0,1.0,1.154718347305269
2017-03-07,61168.84442639705,60615.22509420577,LV_BULL,1.0,1.0,1.1590425936127815
2017-03-08,61059.60913429492,60748.511133604785,LV_BULL,1.0,1.0,1.1569727759227573
2017-03-09,61003.34317452213,60877.07422612679,LV_BULL,1.0,1.0,1.1559066344162647
2017-03-10,61355.0405978415,61022.97585803027,LV_BULL,1.0,1.0,1.162570685331621
2017-03-13,61593.15997002233,61155.42117427345,LV_BULL,1.0,1.0,1.1670826308703994
2017-03-14,61472.77650441178,61226.21984951025,LV_BULL,1.0,1.0,1.1648015747949125
2017-03-15,61691.50518141275,61321.70691847193,LV_BULL,1.0,1.0,1.1689461005819535
2017-03-16,61914.38986146281,61393.68051564549,LV_BULL,1.0,1.0,1.1731693753562977
2017-03-17,61950.8092046544,61476.96247756872,LV_BULL,1.0,1.0,1.1738594581980824
2017-03-20,61851.48051382056,61516.48330485804,LV_BULL,1.0,1.0,1.1719773532715665
2017-03-21,60965.161662132006,61514.94478472104,LV_BULL,-1.0,-1.0,1.1551831615508923
2017-03-22,61519.970323196976,61501.597599296605,LV_BULL,1.0,1.0,1.144323953052901
2017-03-23,62113.36373343534,61526.05223829836,LV_BULL,1.0,1.0,1.1550182797369608
2017-03-24,62815.92095551411,61584.629555258274,LV_BULL,1.0,1.0,1.1680825606788958
2017-03-27,62326.177613404085,61642.735192803746,LV_BULL,1.0,1.0,1.1589756233224817
2017-03-28,63365.51194520526,61712.891276866285,LV_BULL,1.0,1.0,1.178302384583398
2017-03-29,63521.35458708355,61743.40155970976,LV_BULL,1.0,1.0,1.1812003293945084
2017-03-30,63302.78749057054,61814.79104115414,LV_BULL,1.0,1.0,1.1771360028688196
2017-03-31,62746.85712698269,61890.472060845,LV_BULL,1.0,1.0,1.1667982962367904
2017-04-03,62114.83527445315,61954.517739380135,LV_BULL,1.0,1.0,1.155045643522671
2017-04-04,62089.997239796285,62005.91774463683,LV_BULL,1.0,1.0,1.1545837721581682
2017-04-05,62132.8600732273,62053.682990873225,LV_BULL,1.0,1.0,1.1553808205412925
2017-04-06,61787.20143831058,62098.903728303754,LV_BULL,-1.0,-1.0,1.1489531853613477
2017-04-07,60890.43196402029,62091.30562808434,LV_BULL,-1.0,-1.0,1.1652842205912888
2017-04-10,60543.19910648996,62071.30709350714,LV_BULL,-1.0,-1.0,1.1719293527852925
2017-04-11,60504.4831210504,62021.21573957021,LV_BULL,-1.0,-1.0,1.1726787746927612
2017-04-12,60231.48691467693,61964.157640141006,LV_BULL,-1.0,-1.0,1.177969900908075
2017-04-13,60727.65266504639,61910.127793796986,LV_BULL,-1.0,-1.0,1.1682662002402722
2017-04-17,60878.06792300036,61854.17498880929,LV_BULL,-1.0,-1.0,1.1653725421758434
2017-04-18,60748.89318817578,61790.57282318339,LV_BULL,-1.0,-1.0,1.1678452995126534
2017-04-19,60146.45672830709,61757.588179533726,LV_BULL,-1.0,-1.0,1.1794266230724648
2017-04-20,60320.01860671317,61692.43856609994,LV_BULL,-1.0,-1.0,1.1760232056264914
2017-04-21,60130.90633034234,61600.58136897829,LV_BULL,-1.0,-1.0,1.1797102141954212
2017-04-24,60849.278189677774,61498.34024168289,LV_BULL,-1.0,-1.0,1.165616453236742
2017-04-25,60683.8063830726,61394.32704341807,LV_BULL,-1.0,-1.0,1.1687861976620506
2017-04-26,60659.953137999415,61260.154374324244,LV_BULL,-1.0,-1.0,1.169245617485438
2017-04-27,60536.76699696286,61130.47149772507,LV_BULL,-1.0,-1.0,1.1716200811651947
2017-04-28,60421.98122313061,61005.409445311576,LV_BULL,-1.0,-1.0,1.1738416289009816
2017-05-01,60710.651404185446,60904.64845489363,LV_BULL,-1.0,-1.0,1.168233519589021
2017-05-02,60353.16108899968,60831.868240457756,LV_BULL,-1.0,-1.0,1.1751125788557062
2017-05-03,60759.34261161824,60756.36026231111,LV_BULL,1.0,1.0,1.1672039787440405
2017-05-04,60695.30070606926,60671.67794947232,LV_BULL,1.0,1.0,1.165623554618823
2017-05-05,60543.605936982414,60600.944864172176,LV_BULL,-1.0,-1.0,1.162710330795839
2017-05-08,60308.78898738633,60560.81436367315,LV_BULL,-1.0,-1.0,1.166871062328374
2017-05-09,60413.39408698951,60550.189922564474,LV_BULL,-1.0,-1.0,1.1648471340461388
2017-05-10,60372.99313183946,60544.87592350135,LV_BULL,-1.0,-1.0,1.1656261158850254
2017-05-11,59911.75601265869,60536.242735818196,LV_BULL,-1.0,-1.0,1.174531257138477
2017-05-12,59574.59353334842,60494.51668204988,LV_BULL,-1.0,-1.0,1.181141109645563
2017-05-15,59327.72547872356,60413.96647486451,LV_BULL,-1.0,-1.0,1.1860355787586832
2017-05-16,59164.96080537898,60337.08016180022,LV_BULL,-1.0,-1.0,1.1892894485471168
2017-05-17,58099.71792834492,60186.87178850085,LV_BULL,-1.0,-1.0,1.210702157970925
2017-05-18,58445.09663511727,60095.87750999436,LV_BULL,-1.0,-1.0,1.2035050361858899
2017-05-19,59204.707828256105,60047.94034022815,LV_BULL,-1.0,-1.0,1.187863075625995
2017-05-22,59462.97368933966,59993.2061821253,LV_BULL,-1.0,-1.0,1.1826813174292337
2017-05-23,59483.64794691349,59938.604443432145,LV_BULL,-1.0,-1.0,1.1822701193900635
2017-05-24,59534.924296215424,59878.88954376628,LV_BULL,-1.0,-1.0,1.1812509738315196
2017-05-25,60338.79481742026,59844.88448639991,LV_BULL,1.0,1.0,1.165301128472129
2017-05-26,60610.89657399552,59850.01094470944,LV_BULL,1.0,1.0,1.1702065400764645
2017-05-30,60060.34286718329,59834.15266178646,LV_BULL,1.0,1.0,1.1595770726903736
2017-05-31,60677.96596603301,59838.96145771109,LV_BULL,1.0,1.0,1.1715014399317307
2017-06-01,61106.783927977565,59865.759410320636,LV_BULL,1.0,1.0,1.179780571439993
2017-06-02,60661.97717319951,59872.264187850975,LV_BULL,1.0,1.0,1.1711927464294192
2017-06-05,60361.67029384573,59861.962113743146,LV_BULL,1.0,1.0,1.1653947613456526
2017-06-06,59524.70911188778,59828.66079213971,LV_BULL,-1.0,-1.0,1.1492356628290743
2017-06-07,59930.266411256125,59790.45265416303,LV_BULL,1.0,1.0,1.1410608511487794
2017-06-08,59742.86015592093,59754.95289969973,LV_BULL,-1.0,-1.0,1.137150353507147
2017-06-09,59550.1407894185,59729.55331491728,LV_BULL,-1.0,-1.0,1.1404774441563625
2017-06-12,59354.18026845903,59708.756431896196,LV_BULL,-1.0,-1.0,1.1442303916916121
2017-06-13,59461.802710728734,59710.893005370475,LV_BULL,-1.0,-1.0,1.142155645334808
2017-06-14,59233.75122634157,59713.5320538001,LV_BULL,-1.0,-1.0,1.1465361094049427
2017-06-15,59030.17607817111,59796.29091739731,LV_BULL,-1.0,-1.0,1.1504765361637173
2017-06-16,59100.05185102761,59807.10211931979,LV_BULL,-1.0,-1.0,1.1491146829140972
2017-06-19,58977.53837015809,59791.85828989442,LV_BULL,-1.0,-1.0,1.1514967796350435
2017-06-20,58514.30134982595,59760.0862686403,LV_BULL,-1.0,-1.0,1.1605411709721714
2017-06-21,59063.03964997141,59731.709167635796,LV_BULL,-1.0,-1.0,1.1496577907605408
2017-06-22,58983.94293493391,59712.998274364785,LV_BULL,-1.0,-1.0,1.1511974025923282
2017-06-23,58175.52649963576,59611.399687257675,LV_BULL,-1.0,-1.0,1.166975372904601
2017-06-26,58330.59634723626,59514.70934868801,LV_BULL,-1.0,-1.0,1.1638647402362232
2017-06-27,57814.68805638182,59419.28011575555,LV_BULL,-1.0,-1.0,1.1741586084035673
2017-06-28,58442.28882175352,59300.891976232044,LV_BULL,-1.0,-1.0,1.1614126632800166
2017-06-29,57667.92255906541,59118.00286981804,LV_BULL,-1.0,-1.0,1.1768014990295164
2017-06-30,57957.76612857288,58978.81497839381,LV_BULL,-1.0,-1.0,1.1708868010146691
2017-07-03,57984.84784822892,58891.88408625207,LV_BULL,-1.0,-1.0,1.1703396848952574
2017-07-05,57776.21256969221,58789.777539110284,LV_BULL,-1.0,-1.0,1.174550684064899
2017-07-06,57148.24331629024,58674.65997338462,LV_BULL,-1.0,-1.0,1.18731686729758
2017-07-07,57399.51118281864,58572.19026985804,LV_BULL,-1.0,-1.0,1.1820965042763074
2017-07-10,57237.70214073396,58454.59085645976,LV_BULL,-1.0,-1.0,1.18542883061615
2017-07-11,58020.06486875072,58377.66118046636,LV_BULL,-1.0,-1.0,1.169225606183586
2017-07-12,58622.62030500703,58335.99557642095,LV_BULL,1.0,1.0,1.1570828544164218
2017-07-13,58924.55179714988,58314.10588978612,LV_BULL,1.0,1.0,1.1626951996579733
2017-07-14,59575.42051372522,58325.77415789002,LV_BULL,1.0,1.0,1.1755380963672244
2017-07-17,60136.17585627268,58334.38437379574,LV_BULL,1.0,1.0,1.1866028821836188
2017-07-18,60045.49602744009,58396.80116303063,LV_BULL,1.0,1.0,1.1848135940435507
2017-07-19,60129.80377385065,58475.35401965201,LV_BULL,1.0,1.0,1.1864771486919252
2017-07-20,59590.04339362047,58514.391709297655,LV_BULL,1.0,1.0,1.1758266340266692
2017-07-21,59299.71176461418,58521.94910747593,LV_BULL,1.0,1.0,1.1700978303097298
2017-07-24,59626.30725050504,58583.41469149522,LV_BULL,1.0,1.0,1.1765421899542885
2017-07-25,59947.63394188125,58683.68697340485,LV_BULL,1.0,1.0,1.1828825861081915
2017-07-26,60359.333127113496,58799.9939742429,LV_BULL,1.0,1.0,1.191006206089562
2017-07-27,59625.94390419309,58889.718540084315,LV_BULL,1.0,1.0,1.1765350204298741
2017-07-28,59704.571012487446,58982.03392628443,LV_BULL,1.0,1.0,1.1780864851179984
2017-07-31,59691.68152514112,59074.32421642137,LV_BULL,1.0,1.0,1.1778321506410012
2017-08-01,60390.25056075802,59172.469436091655,LV_BULL,1.0,1.0,1.19161626676186
2017-08-02,59935.33493971548,59312.366840400726,LV_BULL,1.0,1.0,1.1826399030441275
2017-08-03,59658.60013283182,59454.63288681486,LV_BULL,1.0,1.0,1.177179390885298
2017-08-04,60113.81640497286,59545.85251040927,LV_BULL,1.0,1.0,1.1861616870298093
2017-08-07,60608.662178448,59681.17140101363,LV_BULL,1.0,1.0,1.1959259497665249
2017-08-08,60173.846742035545,59790.198656283894,LV_BULL,1.0,1.0,1.1873462015082037
2017-08-09,59857.149135665255,59858.21869865301,LV_BULL,-1.0,-1.0,1.1810971461409685
2017-08-10,58173.40271256519,59857.600198463304,HV_BULL,-1.0,0.0,1.2139663855075686
2017-08-11,58595.79195014959,59815.03403667669,HV_BULL,-1.0,0.0,1.2137842905497425
2017-08-14,59699.72761267259,59781.97858850204,HV_BULL,-1.0,0.0,1.2137842905497425
2017-08-15,59681.087532710415,59756.82045221996,HV_BULL,-1.0,0.0,1.2137842905497425
2017-08-16,60194.3130605944,59752.96951549349,HV_BULL,1.0,1.0,1.2137842905497425
2017-08-17,58987.58735478896,59738.39134823439,HV_BULL,-1.0,0.0,1.189269281300285
2017-08-18,59639.365254616576,59737.71540217939,HV_BULL,-1.0,0.0,1.18909089090809
2017-08-21,60208.93289793702,59753.22571406757,HV_BULL,1.0,1.0,1.18909089090809
2017-08-22,60742.42493506391,59777.55941611013,HV_BULL,1.0,1.0,1.1994486801538764
2017-08-23,59984.44141329008,59773.497594980894,HV_BULL,1.0,1.0,1.1844811786795455
2017-08-24,60078.28931203099,59773.917336316386,HV_BULL,1.0,1.0,1.1863343437186487
2017-08-25,60509.970291657184,59806.16840824931,HV_BULL,1.0,1.0,1.1948585207137834
2017-08-28,60287.62487997314,59834.83685202987,HV_BULL,1.0,1.0,1.1904679829493165
2017-08-29,60413.255726072464,59833.811100202714,HV_BULL,1.0,1.0,1.1929487491140118
2017-08-30,60891.53966123157,59864.903031339956,HV_BULL,1.0,1.0,1.2023931701324133
2017-08-31,61340.019858439584,59935.21206973781,HV_BULL,1.0,1.0,1.2112490724312
2017-09-01,61267.24440172756,59989.495206863205,HV_BULL,1.0,1.0,1.2098120138087602
2017-09-05,60208.53928682397,60007.60444503832,HV_BULL,1.0,1.0,1.1889063213853708
2017-09-06,59625.78816695334,59986.248791508944,HV_BULL,-1.0,0.0,1.1773990418795843
2017-09-07,59311.852841715045,59961.81368653898,HV_BULL,-1.0,0.0,1.1772224320233025
2017-09-08,58412.8168239335,59966.730195395576,HV_BULL,-1.0,0.0,1.1772224320233025
